pH,EC,W_Temp,A_Temp,Humid,CO2,Light_On_Off,Water_cooler,Air_Cooler,Air_Vent,Dehumidifier,Humidifier,Acid_Dozer,Base_Dozer,Nutrient_Dozer,Distilled_Water_Dozer,Binary,Decimal_Label
6.17,0.84,15.85,28.45,86.2,889,1,0,1,0,1,0,0,0,0,0,1010100000,672
6.87,0.92,21.61,18.71,84.1,786,1,0,0,0,1,0,1,0,0,0,1000101000,552
5.86,0.74,20.11,16.08,79.3,580,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.92,1.33,15.51,18.26,88.9,1142,0,0,0,1,1,0,1,0,0,1,0001101001,105
5.34,1.22,20.32,25.63,84.3,742,1,0,1,0,1,0,0,1,0,1,1010100101,677
6.61,0.72,24.86,28.17,85.6,995,1,1,1,0,1,0,1,0,0,0,1110101000,936
5.62,1.32,16.6,21.6,88.2,566,1,0,0,0,1,0,0,1,0,1,1000100101,549
6.1,1.35,15.03,28.06,85.2,922,0,0,1,0,1,0,0,0,0,1,0010100001,161
6.52,1.28,23.93,28.03,60.5,963,1,1,1,0,0,0,1,0,0,1,1110001001,905
7.09,1.13,22.06,17.69,70.5,1054,1,1,0,1,0,0,1,0,0,0,1101001000,840
6.16,1.19,15.3,16.23,55.2,425,0,0,0,0,0,1,0,0,0,0,0000010000,16
5.66,0.86,25.74,23.98,84.0,564,1,1,0,0,1,0,0,1,0,0,1100100100,804
5.41,1.43,15.69,20.29,83.8,1154,1,0,0,1,1,0,0,1,0,1,1001100101,613
6.48,1.36,19.29,19.07,72.0,1069,0,0,0,1,0,0,0,0,0,1,0001000001,65
6.66,0.74,22.23,21.04,75.5,489,1,1,0,0,0,0,1,0,0,0,1100001000,776
5.7,1.25,23.27,18.3,66.1,790,0,1,0,0,0,0,0,1,0,1,0100000101,261
5.97,0.87,19.07,27.68,85.9,1167,1,0,1,1,1,0,0,0,0,0,1011100000,736
6.31,1.21,22.68,23.2,77.8,888,0,1,0,0,0,0,0,0,0,1,0100000001,257
6.93,0.99,23.47,20.38,71.9,306,0,1,0,0,0,0,1,0,0,0,0100001000,264
6.87,0.69,25.07,24.65,59.8,1041,1,1,1,1,0,1,1,0,0,0,1111011000,984
6.84,0.68,19.18,21.64,65.2,420,1,0,0,0,0,0,1,0,0,0,1000001000,520
5.82,0.78,19.47,16.24,85.6,580,0,0,0,0,1,0,0,0,0,0,0000100000,32
5.82,0.7,23.67,22.9,59.2,845,1,1,0,0,0,1,0,0,0,0,1100010000,784
6.01,1.11,24.08,21.21,74.7,976,1,1,0,0,0,0,0,0,0,0,1100000000,768
6.06,1.43,25.02,18.08,60.1,984,1,1,0,0,0,0,0,0,0,1,1100000001,769
6.09,0.43,15.94,22.16,89.8,1086,1,0,0,1,1,0,0,0,1,0,1001100010,610
6.59,0.41,22.46,27.67,82.1,768,1,1,1,0,1,0,1,0,1,0,1110101010,938
5.76,1.24,16.2,27.69,68.5,568,1,0,1,0,0,0,0,1,0,1,1010000101,645
6.26,0.69,17.99,18.08,70.0,477,0,0,0,0,0,0,0,0,0,0,0000000000,0
5.89,0.76,20.18,24.97,58.4,738,1,0,1,0,0,1,0,0,0,0,1010010000,656
6.63,1.16,19.87,22.8,86.6,1134,0,0,0,1,1,0,1,0,0,0,0001101000,104
6.74,0.64,17.61,27.69,68.2,1134,0,0,1,1,0,0,1,0,0,0,0011001000,200
6.73,0.51,24.86,22.6,83.0,698,1,1,0,0,1,0,1,0,1,0,1100101010,810
6.98,0.55,16.17,16.53,86.1,774,1,0,0,0,1,0,1,0,1,0,1000101010,554
6.43,0.94,19.68,22.14,89.4,424,0,0,0,0,1,0,0,0,0,0,0000100000,32
5.51,0.64,24.27,17.13,58.1,966,1,1,0,0,0,1,0,1,0,0,1100010100,788
5.41,0.73,21.28,24.73,78.4,664,0,0,1,0,0,0,0,1,0,0,0010000100,132
5.98,1.04,25.26,18.04,79.5,371,1,1,0,0,0,0,0,0,0,0,1100000000,768
6.1,0.57,23.93,26.07,85.3,862,0,1,1,0,1,0,0,0,1,0,0110100010,418
6.41,0.54,18.55,24.75,71.4,900,1,0,1,0,0,0,0,0,1,0,1010000010,642
5.76,1.23,20.56,21.49,79.6,1027,0,0,0,1,0,0,0,1,0,1,0001000101,69
6.55,1.4,24.65,21.85,58.9,774,1,1,0,0,0,1,1,0,0,1,1100011001,793
6.42,0.76,24.95,25.49,68.0,1048,1,1,1,1,0,0,0,0,0,0,1111000000,960
6.4,0.65,19.05,15.63,62.2,1031,0,0,0,1,0,0,0,0,0,0,0001000000,64
5.56,1.24,25.17,24.49,59.3,791,1,1,1,0,0,1,0,1,0,1,1110010101,917
5.92,1.36,18.14,26.15,55.5,705,0,0,1,0,0,1,0,0,0,1,0010010001,145
7.19,0.82,21.97,27.11,75.5,302,0,0,1,0,0,0,1,0,0,0,0010001000,136
6.44,0.98,20.4,21.83,88.4,919,0,0,0,0,1,0,0,0,0,0,0000100000,32
6.11,0.71,20.48,19.7,82.4,649,1,0,0,0,1,0,0,0,0,0,1000100000,544
7.06,1.31,17.08,15.37,67.0,340,1,0,0,0,0,0,1,0,0,1,1000001001,521
7.15,1.37,20.95,19.43,69.7,698,0,0,0,0,0,0,1,0,0,1,0000001001,9
6.04,0.93,21.48,28.29,88.4,762,0,0,1,0,1,0,0,0,0,0,0010100000,160
5.37,0.98,24.9,19.65,75.0,395,1,1,0,0,0,0,0,1,0,0,1100000100,772
6.12,1.4,24.43,25.65,58.9,358,0,1,1,0,0,1,0,0,0,1,0110010001,401
6.85,0.83,20.67,17.42,63.1,948,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.01,0.93,25.9,23.85,60.1,640,1,1,0,0,0,0,0,0,0,0,1100000000,768
7.05,0.62,19.59,17.74,66.8,757,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.03,0.74,16.48,23.86,77.3,525,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.59,1.36,24.06,16.27,60.0,834,0,1,0,0,0,0,1,0,0,1,0100001001,265
5.91,1.05,20.82,27.74,58.2,452,1,0,1,0,0,1,0,0,0,0,1010010000,656
5.57,1.14,18.43,20.33,64.0,708,1,0,0,0,0,0,0,1,0,0,1000000100,516
6.74,1.39,15.4,24.74,69.9,768,0,0,1,0,0,0,1,0,0,1,0010001001,137
6.02,1.14,19.46,23.02,71.8,842,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.51,0.72,20.38,18.14,67.3,1196,0,0,0,1,0,0,1,0,0,0,0001001000,72
6.5,1.07,24.28,17.67,70.0,410,0,1,0,0,0,0,0,0,0,0,0100000000,256
6.03,1.04,16.37,17.43,86.8,963,1,0,0,0,1,0,0,0,0,0,1000100000,544
6.78,1.5,23.94,20.44,55.8,716,1,1,0,0,0,1,1,0,0,1,1100011001,793
6.29,1.34,16.77,24.45,88.6,398,1,0,1,0,1,0,0,0,0,1,1010100001,673
5.9,0.4,17.9,16.73,56.5,410,1,0,0,0,0,1,0,0,1,0,1000010010,530
6.51,0.87,21.43,27.87,65.1,1194,1,0,1,1,0,0,1,0,0,0,1011001000,712
5.5,1.46,21.24,24.83,56.9,778,0,0,1,0,0,1,0,1,0,1,0010010101,149
6.44,0.9,19.14,28.71,74.4,982,1,0,1,0,0,0,0,0,0,0,1010000000,640
5.45,0.55,22.2,15.6,58.5,1002,1,1,0,1,0,1,0,1,1,0,1101010110,854
6.71,0.96,23.56,18.33,83.7,475,0,1,0,0,1,0,1,0,0,0,0100101000,296
6.77,1.12,25.22,18.35,66.3,689,1,1,0,0,0,0,1,0,0,0,1100001000,776
6.74,0.92,15.67,25.88,74.2,318,0,0,1,0,0,0,1,0,0,0,0010001000,136
6.36,0.53,17.14,24.56,78.3,398,1,0,1,0,0,0,0,0,1,0,1010000010,642
5.78,1.15,21.69,24.07,71.8,1154,1,0,1,1,0,0,0,1,0,0,1011000100,708
5.42,0.74,15.13,24.54,60.1,617,1,0,1,0,0,0,0,1,0,0,1010000100,644
6.72,0.78,17.44,22.02,82.1,525,0,0,0,0,1,0,1,0,0,0,0000101000,40
6.62,0.49,15.83,18.14,61.1,778,0,0,0,0,0,0,1,0,1,0,0000001010,10
6.29,0.87,25.12,17.79,85.4,1185,1,1,0,1,1,0,0,0,0,0,1101100000,864
5.47,0.83,16.8,22.03,77.4,349,1,0,0,0,0,0,0,1,0,0,1000000100,516
6.15,1.07,24.8,26.52,89.0,512,0,1,1,0,1,0,0,0,0,0,0110100000,416
6.64,1.42,24.6,15.12,61.6,486,1,1,0,0,0,0,1,0,0,1,1100001001,777
5.77,1.17,17.34,20.71,71.1,1179,0,0,0,1,0,0,0,1,0,0,0001000100,68
5.44,0.64,22.91,19.43,87.4,437,1,1,0,0,1,0,0,1,0,0,1100100100,804
6.08,1.16,25.38,19.46,83.3,826,1,1,0,0,1,0,0,0,0,0,1100100000,800
6.42,0.73,22.49,19.16,66.5,1031,1,1,0,1,0,0,0,0,0,0,1101000000,832
5.35,1.35,15.57,25.64,67.0,588,0,0,1,0,0,0,0,1,0,1,0010000101,133
5.96,0.84,16.52,21.59,79.5,789,0,0,0,0,0,0,0,0,0,0,0000000000,0
5.78,1.49,16.01,23.02,71.4,889,0,0,0,0,0,0,0,1,0,1,0000000101,5
6.33,1.33,21.18,21.02,64.9,332,1,0,0,0,0,0,0,0,0,1,1000000001,513
5.85,0.91,25.2,26.2,86.4,858,1,1,1,0,1,0,0,0,0,0,1110100000,928
5.91,1.32,18.76,15.78,81.9,860,0,0,0,0,1,0,0,0,0,1,0000100001,33
5.46,1.08,22.11,25.92,63.5,873,0,1,1,0,0,0,0,1,0,0,0110000100,388
5.39,0.59,16.75,20.38,79.7,437,0,0,0,0,0,0,0,1,1,0,0000000110,6
7.19,0.93,17.55,15.4,71.8,1067,0,0,0,1,0,0,1,0,0,0,0001001000,72
5.47,0.42,18.09,17.36,57.3,702,0,0,0,0,0,1,0,1,1,0,0000010110,22
6.79,0.6,15.19,15.71,87.0,945,0,0,0,0,1,0,1,0,0,0,0000101000,40
5.39,0.62,22.36,23.98,61.4,908,1,1,0,0,0,0,0,1,0,0,1100000100,772
6.62,1.0,15.31,18.46,73.9,986,0,0,0,0,0,0,1,0,0,0,0000001000,8
5.31,0.51,21.2,16.9,74.8,525,0,0,0,0,0,0,0,1,1,0,0000000110,6
7.03,1.16,22.71,22.53,72.3,744,1,1,0,0,0,0,1,0,0,0,1100001000,776
5.58,1.44,24.73,21.69,75.3,1134,0,1,0,1,0,0,0,1,0,1,0101000101,325
6.65,1.31,25.6,18.15,60.6,755,0,1,0,0,0,0,1,0,0,1,0100001001,265
7.19,0.66,25.46,18.96,64.0,711,0,1,0,0,0,0,1,0,0,0,0100001000,264
6.68,0.62,19.51,19.46,61.2,913,0,0,0,0,0,0,1,0,0,0,0000001000,8
7.02,1.36,21.63,24.14,87.0,607,0,0,1,0,1,0,1,0,0,1,0010101001,169
5.87,0.72,21.99,26.83,56.3,818,0,0,1,0,0,1,0,0,0,0,0010010000,144
5.62,0.87,18.96,21.13,85.9,951,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.72,0.95,15.72,18.28,64.5,1142,0,0,0,1,0,0,1,0,0,0,0001001000,72
5.76,1.29,18.79,16.7,57.0,791,0,0,0,0,0,1,0,1,0,1,0000010101,21
7.08,0.62,19.87,19.55,77.7,424,1,0,0,0,0,0,1,0,0,0,1000001000,520
7.03,0.45,25.52,26.98,59.7,582,0,1,1,0,0,1,1,0,1,0,0110011010,410
7.12,0.52,19.74,16.18,66.3,407,1,0,0,0,0,0,1,0,1,0,1000001010,522
7.11,1.03,25.19,22.9,73.4,453,1,1,0,0,0,0,1,0,0,0,1100001000,776
6.46,1.45,24.68,21.31,73.3,433,1,1,0,0,0,0,0,0,0,1,1100000001,769
6.38,0.91,15.05,28.86,81.2,1149,0,0,1,1,1,0,0,0,0,0,0011100000,224
5.63,1.42,15.23,16.26,58.8,683,1,0,0,0,0,1,0,1,0,1,1000010101,533
6.69,1.49,21.71,16.53,56.3,629,0,0,0,0,0,1,1,0,0,1,0000011001,25
5.43,0.81,15.28,24.5,84.1,728,0,0,1,0,1,0,0,1,0,0,0010100100,164
6.56,0.45,19.9,23.55,61.7,1118,0,0,0,1,0,0,1,0,1,0,0001001010,74
5.55,1.06,16.87,19.09,83.7,682,0,0,0,0,1,0,0,1,0,0,0000100100,36
6.64,0.81,18.05,28.29,61.9,769,0,0,1,0,0,0,1,0,0,0,0010001000,136
5.67,1.21,16.21,22.86,77.4,708,1,0,0,0,0,0,0,1,0,1,1000000101,517
5.39,1.12,21.42,21.27,69.6,599,1,0,0,0,0,0,0,1,0,0,1000000100,516
6.82,0.98,22.09,25.24,72.9,306,1,1,1,0,0,0,1,0,0,0,1110001000,904
6.77,1.33,22.32,28.87,69.5,778,0,1,1,0,0,0,1,0,0,1,0110001001,393
5.97,1.18,22.69,24.89,78.8,922,1,1,1,0,0,0,0,0,0,0,1110000000,896
6.18,1.39,21.83,22.6,58.4,499,1,0,0,0,0,1,0,0,0,1,1000010001,529
6.13,1.3,23.73,25.07,64.8,654,1,1,1,0,0,0,0,0,0,1,1110000001,897
5.78,1.09,25.01,21.86,55.9,341,0,1,0,0,0,1,0,1,0,0,0100010100,276
6.67,0.83,17.77,19.87,76.7,479,1,0,0,0,0,0,1,0,0,0,1000001000,520
5.72,0.41,15.52,24.74,70.1,840,1,0,1,0,0,0,0,1,1,0,1010000110,646
7.13,1.09,20.8,26.93,67.5,954,0,0,1,0,0,0,1,0,0,0,0010001000,136
6.28,0.87,25.44,27.3,63.5,606,0,1,1,0,0,0,0,0,0,0,0110000000,384
5.36,0.48,23.72,20.51,75.1,1171,0,1,0,1,0,0,0,1,1,0,0101000110,326
6.11,0.82,24.69,25.38,87.2,554,0,1,1,0,1,0,0,0,0,0,0110100000,416
6.41,0.95,17.35,28.87,58.0,564,1,0,1,0,0,1,0,0,0,0,1010010000,656
5.88,0.76,24.81,24.9,81.0,1091,1,1,1,1,1,0,0,0,0,0,1111100000,992
5.56,0.54,19.56,19.61,71.4,593,1,0,0,0,0,0,0,1,1,0,1000000110,518
6.64,1.23,21.48,21.7,84.0,967,1,0,0,0,1,0,1,0,0,1,1000101001,553
5.81,0.43,15.68,25.83,56.6,885,0,0,1,0,0,1,0,0,1,0,0010010010,146
5.33,0.96,19.55,15.43,56.0,708,0,0,0,0,0,1,0,1,0,0,0000010100,20
6.11,1.36,23.59,20.17,74.3,876,1,1,0,0,0,0,0,0,0,1,1100000001,769
7.04,0.72,17.25,16.76,70.9,495,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.17,0.92,19.67,25.52,59.3,796,1,0,1,0,0,1,0,0,0,0,1010010000,656
5.32,0.56,15.13,18.73,65.9,446,0,0,0,0,0,0,0,1,1,0,0000000110,6
6.36,0.44,17.58,25.04,82.2,965,1,0,1,0,1,0,0,0,1,0,1010100010,674
6.73,0.77,20.48,27.98,59.8,748,0,0,1,0,0,1,1,0,0,0,0010011000,152
6.89,1.43,19.51,17.9,88.6,975,1,0,0,0,1,0,1,0,0,1,1000101001,553
5.46,1.32,19.19,20.98,75.6,384,0,0,0,0,0,0,0,1,0,1,0000000101,5
7.07,0.99,24.99,26.91,72.6,945,0,1,1,0,0,0,1,0,0,0,0110001000,392
6.01,0.72,21.64,20.59,65.1,332,1,0,0,0,0,0,0,0,0,0,1000000000,512
6.9,0.72,22.76,24.84,88.8,826,0,1,1,0,1,0,1,0,0,0,0110101000,424
6.87,1.11,25.87,18.29,74.8,628,0,1,0,0,0,0,1,0,0,0,0100001000,264
5.49,1.0,20.42,16.42,68.8,1143,0,0,0,1,0,0,0,1,0,0,0001000100,68
6.75,1.33,22.81,22.21,56.8,1022,0,1,0,1,0,1,1,0,0,1,0101011001,345
5.98,1.46,22.92,17.75,72.0,1039,0,1,0,1,0,0,0,0,0,1,0101000001,321
5.95,0.83,23.44,16.27,59.4,1068,0,1,0,1,0,1,0,0,0,0,0101010000,336
5.39,0.5,25.74,20.17,89.3,906,1,1,0,0,1,0,0,1,1,0,1100100110,806
5.66,0.5,16.64,15.29,81.5,1062,0,0,0,1,1,0,0,1,1,0,0001100110,102
5.59,1.33,23.39,28.45,85.1,466,1,1,1,0,1,0,0,1,0,1,1110100101,933
6.79,0.91,16.2,21.2,55.2,557,0,0,0,0,0,1,1,0,0,0,0000011000,24
6.82,1.25,16.72,25.56,69.2,373,1,0,1,0,0,0,1,0,0,1,1010001001,649
7.16,0.58,22.47,28.86,88.9,423,0,1,1,0,1,0,1,0,1,0,0110101010,426
5.33,0.61,17.82,21.84,67.5,809,1,0,0,0,0,0,0,1,0,0,1000000100,516
7.09,0.89,21.42,28.49,69.7,763,0,0,1,0,0,0,1,0,0,0,0010001000,136
5.65,1.1,25.92,27.27,60.1,1023,1,1,1,1,0,0,0,1,0,0,1111000100,964
5.33,1.16,19.16,15.85,64.0,333,0,0,0,0,0,0,0,1,0,0,0000000100,4
5.97,0.42,23.43,26.07,78.0,467,1,1,1,0,0,0,0,0,1,0,1110000010,898
6.35,1.49,16.67,23.41,79.1,811,0,0,0,0,0,0,0,0,0,1,0000000001,1
6.66,0.72,24.91,23.13,76.7,392,1,1,0,0,0,0,1,0,0,0,1100001000,776
6.3,1.27,16.36,26.23,72.4,326,0,0,1,0,0,0,0,0,0,1,0010000001,129
6.63,1.4,20.2,18.49,72.0,695,0,0,0,0,0,0,1,0,0,1,0000001001,9
5.68,1.3,15.67,18.54,65.8,588,1,0,0,0,0,0,0,1,0,1,1000000101,517
6.55,1.01,16.77,19.22,62.3,725,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.75,0.89,16.27,28.53,58.6,436,0,0,1,0,0,1,1,0,0,0,0010011000,152
5.96,0.78,20.32,28.55,80.8,727,1,0,1,0,1,0,0,0,0,0,1010100000,672
6.86,0.58,17.33,21.23,62.6,931,0,0,0,0,0,0,1,0,1,0,0000001010,10
7.08,0.52,25.68,25.88,74.5,736,0,1,1,0,0,0,1,0,1,0,0110001010,394
5.74,0.93,18.07,20.02,55.9,1049,1,0,0,1,0,1,0,1,0,0,1001010100,596
6.64,0.62,15.25,28.99,56.0,536,0,0,1,0,0,1,1,0,0,0,0010011000,152
6.05,0.53,15.57,19.27,55.8,538,0,0,0,0,0,1,0,0,1,0,0000010010,18
7.08,1.3,20.41,24.82,63.9,643,1,0,1,0,0,0,1,0,0,1,1010001001,649
6.53,1.26,23.88,28.36,67.0,1183,1,1,1,1,0,0,1,0,0,1,1111001001,969
5.46,0.58,20.77,15.33,80.7,851,0,0,0,0,1,0,0,1,1,0,0000100110,38
6.81,1.33,16.03,23.79,61.2,765,0,0,0,0,0,0,1,0,0,1,0000001001,9
6.09,0.4,15.52,24.7,67.5,786,1,0,1,0,0,0,0,0,1,0,1010000010,642
6.91,1.0,15.82,23.83,67.5,1159,0,0,0,1,0,0,1,0,0,0,0001001000,72
6.62,1.22,22.94,27.45,72.4,359,0,1,1,0,0,0,1,0,0,1,0110001001,393
6.45,0.76,15.56,17.9,63.4,638,0,0,0,0,0,0,0,0,0,0,0000000000,0
7.02,0.61,16.13,18.79,78.1,592,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.98,1.27,22.31,16.64,80.3,1129,0,1,0,1,1,0,1,0,0,1,0101101001,361
7.05,1.24,17.64,18.48,89.1,642,0,0,0,0,1,0,1,0,0,1,0000101001,41
5.41,1.08,24.95,19.74,80.3,579,1,1,0,0,1,0,0,1,0,0,1100100100,804
6.64,1.09,18.32,23.73,60.6,676,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.2,1.2,16.4,24.94,58.4,916,0,0,1,0,0,1,0,0,0,0,0010010000,144
6.68,0.57,19.37,24.54,66.9,742,1,0,1,0,0,0,1,0,1,0,1010001010,650
6.38,0.87,25.77,15.95,59.7,883,0,1,0,0,0,1,0,0,0,0,0100010000,272
6.93,0.65,25.04,16.2,76.3,476,0,1,0,0,0,0,1,0,0,0,0100001000,264
6.0,1.47,20.81,26.51,79.3,550,0,0,1,0,0,0,0,0,0,1,0010000001,129
6.59,1.05,19.95,25.79,86.1,686,0,0,1,0,1,0,1,0,0,0,0010101000,168
6.85,0.99,23.27,18.58,77.4,942,1,1,0,0,0,0,1,0,0,0,1100001000,776
5.59,1.28,23.85,26.79,58.8,967,0,1,1,0,0,1,0,1,0,1,0110010101,405
5.68,1.19,18.81,24.05,80.6,999,1,0,1,0,1,0,0,1,0,0,1010100100,676
5.87,0.87,23.14,18.55,77.2,1022,0,1,0,1,0,0,0,0,0,0,0101000000,320
7.01,1.42,25.74,15.25,61.5,1028,1,1,0,1,0,0,1,0,0,1,1101001001,841
6.55,0.98,19.61,19.41,68.4,1012,0,0,0,1,0,0,1,0,0,0,0001001000,72
7.11,0.85,19.16,19.4,61.2,941,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.18,1.07,21.87,24.71,65.5,770,1,0,1,0,0,0,0,0,0,0,1010000000,640
5.91,1.01,20.21,25.3,63.6,1053,1,0,1,1,0,0,0,0,0,0,1011000000,704
7.18,1.47,23.27,27.06,65.2,944,1,1,1,0,0,0,1,0,0,1,1110001001,905
5.74,0.65,23.53,22.19,69.5,544,0,1,0,0,0,0,0,1,0,0,0100000100,260
5.7,1.01,23.54,16.57,73.0,914,0,1,0,0,0,0,0,1,0,0,0100000100,260
6.53,0.52,16.22,17.25,74.7,408,1,0,0,0,0,0,1,0,1,0,1000001010,522
5.4,1.32,22.05,27.68,83.3,555,0,1,1,0,1,0,0,1,0,1,0110100101,421
6.86,1.35,15.83,24.8,74.0,916,1,0,1,0,0,0,1,0,0,1,1010001001,649
7.13,0.7,15.32,21.89,55.7,840,0,0,0,0,0,1,1,0,0,0,0000011000,24
7.11,0.57,22.0,18.94,64.4,892,1,0,0,0,0,0,1,0,1,0,1000001010,522
6.02,0.46,22.15,18.24,79.6,368,0,1,0,0,0,0,0,0,1,0,0100000010,258
5.69,1.37,17.49,27.09,58.2,713,0,0,1,0,0,1,0,1,0,1,0010010101,149
6.86,0.63,24.6,20.18,86.4,951,1,1,0,0,1,0,1,0,0,0,1100101000,808
5.98,1.0,19.97,17.92,85.5,563,0,0,0,0,1,0,0,0,0,0,0000100000,32
5.37,0.59,24.23,15.56,87.9,950,1,1,0,0,1,0,0,1,1,0,1100100110,806
5.78,1.3,18.31,15.8,80.1,532,1,0,0,0,1,0,0,1,0,1,1000100101,549
6.51,0.52,17.87,24.94,71.9,1023,1,0,1,1,0,0,1,0,1,0,1011001010,714
5.7,1.04,21.33,25.76,58.2,391,0,0,1,0,0,1,0,1,0,0,0010010100,148
5.71,1.24,18.25,28.42,74.8,433,0,0,1,0,0,0,0,1,0,1,0010000101,133
5.42,1.16,18.11,23.24,59.3,567,0,0,0,0,0,1,0,1,0,0,0000010100,20
6.96,0.97,22.43,27.92,55.4,745,0,1,1,0,0,1,1,0,0,0,0110011000,408
5.73,1.17,24.54,18.37,84.4,676,0,1,0,0,1,0,0,1,0,0,0100100100,292
5.66,1.35,24.15,26.35,59.3,729,0,1,1,0,0,1,0,1,0,1,0110010101,405
5.73,1.07,22.21,24.8,71.3,359,0,1,1,0,0,0,0,1,0,0,0110000100,388
6.74,0.9,22.33,19.16,82.9,1145,1,1,0,1,1,0,1,0,0,0,1101101000,872
7.17,0.86,23.52,22.34,61.2,306,1,1,0,0,0,0,1,0,0,0,1100001000,776
5.71,1.4,18.12,18.55,87.1,332,0,0,0,0,1,0,0,1,0,1,0000100101,37
5.98,0.58,17.77,23.02,65.9,365,1,0,0,0,0,0,0,0,1,0,1000000010,514
5.63,0.68,19.69,22.55,59.2,422,0,0,0,0,0,1,0,1,0,0,0000010100,20
6.85,0.88,18.11,28.4,73.2,852,1,0,1,0,0,0,1,0,0,0,1010001000,648
5.31,1.04,15.62,27.08,68.5,953,1,0,1,0,0,0,0,1,0,0,1010000100,644
6.02,0.87,23.7,18.37,89.1,1055,1,1,0,1,1,0,0,0,0,0,1101100000,864
6.41,1.49,19.9,17.12,76.4,502,0,0,0,0,0,0,0,0,0,1,0000000001,1
6.41,1.11,21.97,20.1,76.8,1111,1,0,0,1,0,0,0,0,0,0,1001000000,576
5.86,0.71,18.85,21.36,89.5,509,0,0,0,0,1,0,0,0,0,0,0000100000,32
6.67,0.77,17.41,15.95,67.4,396,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.47,0.85,22.76,20.29,82.8,1189,1,1,0,1,1,0,0,0,0,0,1101100000,864
5.87,0.54,19.72,24.08,60.7,1028,0,0,1,1,0,0,0,0,1,0,0011000010,194
5.65,0.58,17.62,21.81,66.9,801,1,0,0,0,0,0,0,1,1,0,1000000110,518
6.85,0.65,18.83,15.08,64.0,976,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.6,0.74,16.11,21.36,59.0,758,1,0,0,0,0,1,1,0,0,0,1000011000,536
5.37,1.47,24.73,21.21,70.8,796,0,1,0,0,0,0,0,1,0,1,0100000101,261
6.67,0.64,20.04,24.04,82.3,408,1,0,1,0,1,0,1,0,0,0,1010101000,680
7.04,1.44,17.09,24.83,66.7,1049,0,0,1,1,0,0,1,0,0,1,0011001001,201
6.84,1.24,21.41,25.17,65.0,780,0,0,1,0,0,0,1,0,0,1,0010001001,137
6.31,1.48,18.58,23.92,71.8,816,0,0,0,0,0,0,0,0,0,1,0000000001,1
6.25,0.87,18.43,22.4,78.4,341,1,0,0,0,0,0,0,0,0,0,1000000000,512
7.04,0.68,17.45,25.69,73.4,325,1,0,1,0,0,0,1,0,0,0,1010001000,648
6.45,1.39,16.52,19.7,78.0,1146,0,0,0,1,0,0,0,0,0,1,0001000001,65
6.9,0.73,18.64,19.09,63.5,918,1,0,0,0,0,0,1,0,0,0,1000001000,520
6.04,1.44,25.1,16.09,79.6,668,0,1,0,0,0,0,0,0,0,1,0100000001,257
5.36,1.14,24.17,25.36,83.0,1019,0,1,1,1,1,0,0,1,0,0,0111100100,484
7.11,0.88,25.32,19.27,75.7,1128,0,1,0,1,0,0,1,0,0,0,0101001000,328
6.96,0.83,21.85,16.44,82.0,830,0,0,0,0,1,0,1,0,0,0,0000101000,40
5.59,1.44,16.35,21.22,83.3,465,0,0,0,0,1,0,0,1,0,1,0000100101,37
6.61,0.53,25.61,25.5,68.2,1084,1,1,1,1,0,0,1,0,1,0,1111001010,970
5.61,0.75,20.21,21.41,70.3,306,1,0,0,0,0,0,0,1,0,0,1000000100,516
6.36,0.42,24.11,23.92,67.9,428,0,1,0,0,0,0,0,0,1,0,0100000010,258
6.77,1.15,18.78,20.18,55.3,520,0,0,0,0,0,1,1,0,0,0,0000011000,24
6.32,0.88,17.16,26.97,82.7,504,1,0,1,0,1,0,0,0,0,0,1010100000,672
5.57,0.52,25.48,19.71,68.7,1185,0,1,0,1,0,0,0,1,1,0,0101000110,326
6.32,0.63,21.66,25.59,64.2,1051,0,0,1,1,0,0,0,0,0,0,0011000000,192
5.51,0.58,21.22,15.4,72.5,571,1,0,0,0,0,0,0,1,1,0,1000000110,518
6.97,1.18,23.63,26.07,86.4,478,0,1,1,0,1,0,1,0,0,0,0110101000,424
7.09,0.71,16.96,21.33,62.9,645,0,0,0,0,0,0,1,0,0,0,0000001000,8
6.04,1.19,24.66,28.17,78.0,1181,1,1,1,1,0,0,0,0,0,0,1111000000,960
6.0,1.0,19.47,18.0,56.2,862,1,0,0,0,0,1,0,0,0,0,1000010000,528
6.85,1.21,25.51,20.84,81.3,402,1,1,0,0,1,0,1,0,0,1,1100101001,809
6.39,1.49,24.36,25.6,56.0,1016,0,1,1,1,0,1,0,0,0,1,0111010001,465
5.69,1.2,19.96,19.51,71.2,1037,0,0,0,1,0,0,0,1,0,0,0001000100,68
6.02,1.46,23.05,19.9,66.3,806,1,1,0,0,0,0,0,0,0,1,1100000001,769
